FlightNumber,Departure,DepartureCode,Arrival,ArrivalCode,Duration,Airline,Aircraft,Category,Price,SeatCapacity,AvailableSeats,DepartureDate,DepartureHour,ArrivalDate,ArrivalHour
GA731,Sydney,SYD,Jakarta,CGK,16873,Singapore Airlines,Boeing 777,First Class,930.63,147,137,2025-03-16,20:08:11,2025-03-17,00:49:24
AI133,Tokyo,HND,Jakarta,CGK,13185,Qatar Airways,Airbus A320,Premium Economy,522.14,106,86,2025-05-06,20:28:11,2025-05-07,00:07:56
QA745,Sydney,SYD,Dubai,DXB,12639,Singapore Airlines,Boeing 787,First Class,993.68,124,108,2025-05-02,13:13:57,2025-05-02,16:44:36
GA241,Dubai,DXB,Sydney,SYD,10869,Singapore Airlines,Airbus A320,Premium Economy,305.92,164,58,2025-04-22,04:25:00,2025-04-22,07:26:09
SI905,Sydney,SYD,London,LHR,14369,Singapore Airlines,Airbus A320,Economy,112.8,123,112,2025-03-10,03:19:25,2025-03-10,07:18:54
AI558,Sydney,SYD,Dubai,DXB,14256,AirAsia,Boeing 787,Premium Economy,529.18,178,27,2025-04-18,11:18:59,2025-04-18,15:16:35
AI521,New York,JFK,Sydney,SYD,17344,Emirates,Airbus A380,First Class,914.08,148,83,2025-03-22,19:56:30,2025-03-23,00:45:34
GA242,Dubai,DXB,New York,JFK,13223,Garuda Indonesia,Boeing 787,First Class,970.79,181,122,2025-06-02,14:14:13,2025-06-02,17:54:36
GA458,Sydney,SYD,Tokyo,HND,16373,Singapore Airlines,Airbus A380,Economy,239.36,140,50,2025-05-25,10:41:55,2025-05-25,15:14:48
EM726,Madrid,MAD,Jakarta,CGK,16946,Singapore Airlines,Boeing 737,Economy,254.53,132,19,2025-04-08,19:25:41,2025-04-09,00:08:07
GA440,Jakarta,CGK,London,LHR,10188,AirAsia,Boeing 777,Premium Economy,400.83,113,108,2025-03-10,22:55:05,2025-03-11,01:44:53
EM635,Tokyo,HND,London,LHR,12113,Qatar Airways,Airbus A320,Business,679.55,126,94,2025-05-03,15:01:01,2025-05-03,18:22:54
GA643,London,LHR,Tokyo,HND,16682,Garuda Indonesia,Boeing 737,First Class,902.57,132,19,2025-03-25,14:02:25,2025-03-25,18:40:27
GA995,Dubai,DXB,London,LHR,10194,Emirates,Boeing 777,Business,796.7,151,62,2025-03-14,18:28:06,2025-03-14,21:18:00
SI774,Tokyo,HND,Jakarta,CGK,10278,AirAsia,Boeing 737,Premium Economy,382.47,175,41,2025-04-05,01:52:00,2025-04-05,04:43:18
EM878,Madrid,MAD,New York,JFK,13200,Garuda Indonesia,Airbus A380,Economy,293.09,158,26,2025-05-20,11:01:48,2025-05-20,14:41:48
QA729,Sydney,SYD,Dubai,DXB,9694,Emirates,Airbus A380,Premium Economy,521.94,159,115,2025-05-07,12:22:43,2025-05-07,15:04:17
AI475,Tokyo,HND,New York,JFK,11887,Singapore Airlines,Airbus A380,Economy,296.52,152,139,2025-04-28,07:20:42,2025-04-28,10:38:49
AI175,Jakarta,CGK,Madrid,MAD,8875,Garuda Indonesia,Boeing 777,Economy,107.84,161,41,2025-04-15,14:46:58,2025-04-15,17:14:53
QA859,Madrid,MAD,Sydney,SYD,11784,Singapore Airlines,Airbus A320,First Class,956.08,196,74,2025-05-13,05:55:41,2025-05-13,09:12:05
QA384,Sydney,SYD,Jakarta,CGK,16584,AirAsia,Boeing 777,Economy,145.84,182,86,2025-04-23,15:49:05,2025-04-23,20:25:29
QA923,Jakarta,CGK,London,LHR,14644,Emirates,Boeing 787,First Class,979.52,186,160,2025-03-06,23:26:55,2025-03-07,03:30:59
QA659,Jakarta,CGK,Tokyo,HND,8953,AirAsia,Boeing 777,First Class,966.94,105,76,2025-04-11,13:34:50,2025-04-11,16:04:03
SI387,Sydney,SYD,Madrid,MAD,8862,Garuda Indonesia,Boeing 777,First Class,998.06,187,139,2025-05-27,05:27:46,2025-05-27,07:55:28
EM736,London,LHR,Sydney,SYD,16482,Emirates,Boeing 787,Economy,111.26,112,19,2025-05-06,05:54:18,2025-05-06,10:29:00
GA433,Tokyo,HND,London,LHR,12454,Singapore Airlines,Airbus A380,Business,604.92,158,139,2025-04-12,17:00:25,2025-04-12,20:27:59
QA207,Sydney,SYD,Dubai,DXB,8509,Emirates,Airbus A380,Business,780.8,163,82,2025-04-15,06:37:58,2025-04-15,08:59:47
AI237,Dubai,DXB,Tokyo,HND,11830,Qatar Airways,Airbus A320,Economy,243.87,187,184,2025-05-31,16:37:19,2025-05-31,19:54:29
GA851,Madrid,MAD,Dubai,DXB,9762,Garuda Indonesia,Boeing 777,First Class,930.87,141,47,2025-03-16,11:21:03,2025-03-16,14:03:45
SI715,Dubai,DXB,Madrid,MAD,17420,Qatar Airways,Airbus A320,Economy,290.38,121,36,2025-03-23,18:28:48,2025-03-23,23:19:08
QA929,New York,JFK,London,LHR,8582,Singapore Airlines,Boeing 787,First Class,948.73,149,102,2025-04-23,11:24:37,2025-04-23,13:47:39
QA806,New York,JFK,Madrid,MAD,11720,Emirates,Airbus A380,First Class,977.58,128,37,2025-05-29,08:17:00,2025-05-29,11:32:20
QA357,Madrid,MAD,Dubai,DXB,11310,Singapore Airlines,Boeing 787,Business,625.14,142,27,2025-03-12,14:20:54,2025-03-12,17:29:24
AI938,Dubai,DXB,London,LHR,8150,Qatar Airways,Boeing 777,Economy,168.55,193,100,2025-05-22,01:55:07,2025-05-22,04:10:57
SI510,Jakarta,CGK,Sydney,SYD,9813,AirAsia,Boeing 787,Economy,114.48,188,30,2025-05-25,05:37:52,2025-05-25,08:21:25
AI893,London,LHR,Sydney,SYD,15412,Emirates,Boeing 737,Premium Economy,501.9,116,87,2025-06-03,00:45:41,2025-06-03,05:02:33
AI320,Tokyo,HND,Jakarta,CGK,14069,Qatar Airways,Airbus A380,Business,846.04,104,60,2025-05-19,18:36:32,2025-05-19,22:31:01
GA131,London,LHR,Dubai,DXB,14000,Qatar Airways,Boeing 777,Business,812.57,144,120,2025-03-13,13:57:21,2025-03-13,17:50:41
GA888,London,LHR,Jakarta,CGK,13486,AirAsia,Boeing 787,Economy,210.99,151,83,2025-04-08,11:21:27,2025-04-08,15:06:13
SI450,Dubai,DXB,Madrid,MAD,8219,Emirates,Airbus A320,First Class,982.85,121,23,2025-05-28,12:10:17,2025-05-28,14:27:16
SI204,New York,JFK,London,LHR,11561,AirAsia,Boeing 737,Economy,250.88,101,85,2025-03-28,15:12:22,2025-03-28,18:25:03
SI707,Jakarta,CGK,New York,JFK,16366,Qatar Airways,Boeing 737,Economy,120.43,168,106,2025-05-13,17:09:37,2025-05-13,21:42:23
GA237,Tokyo,HND,Dubai,DXB,15228,Emirates,Boeing 787,Premium Economy,392.63,112,28,2025-05-16,01:58:50,2025-05-16,06:12:38
QA303,Dubai,DXB,Sydney,SYD,15548,Garuda Indonesia,Airbus A380,Economy,273.43,200,49,2025-04-25,04:17:01,2025-04-25,08:36:09
SI320,Tokyo,HND,New York,JFK,11289,Qatar Airways,Boeing 777,Premium Economy,452.01,161,101,2025-05-31,01:39:23,2025-05-31,04:47:32
GA986,Tokyo,HND,Jakarta,CGK,16114,Singapore Airlines,Boeing 787,First Class,938.22,147,84,2025-04-21,04:53:14,2025-04-21,09:21:48
GA648,Dubai,DXB,Sydney,SYD,10678,Singapore Airlines,Airbus A320,First Class,945.31,151,24,2025-03-23,22:31:58,2025-03-24,01:29:56
QA834,Dubai,DXB,Madrid,MAD,14866,Singapore Airlines,Boeing 787,Premium Economy,511.89,183,153,2025-05-28,00:48:13,2025-05-28,04:55:59
QA110,Dubai,DXB,Jakarta,CGK,9775,Emirates,Airbus A320,Business,737.9,136,52,2025-04-01,13:39:16,2025-04-01,16:22:11
GA674,Jakarta,CGK,Sydney,SYD,17786,Garuda Indonesia,Boeing 787,First Class,908.54,143,117,2025-03-06,17:24:54,2025-03-06,22:21:20
SI339,New York,JFK,London,LHR,8551,Garuda Indonesia,Boeing 787,Business,844.64,136,39,2025-03-07,05:27:38,2025-03-07,07:50:09
SI598,Jakarta,CGK,Sydney,SYD,9313,Singapore Airlines,Boeing 787,Premium Economy,344.6,133,108,2025-04-13,22:52:36,2025-04-14,01:27:49
QA584,Tokyo,HND,Jakarta,CGK,14625,Singapore Airlines,Boeing 787,Business,889.2,170,132,2025-03-15,03:48:17,2025-03-15,07:52:02
SI761,Tokyo,HND,London,LHR,17705,Garuda Indonesia,Boeing 737,Business,894.6,121,104,2025-05-27,13:23:24,2025-05-27,18:18:29
AI199,Sydney,SYD,London,LHR,16340,Garuda Indonesia,Boeing 777,Premium Economy,513.7,127,80,2025-05-11,13:00:13,2025-05-11,17:32:33
GA566,Dubai,DXB,Madrid,MAD,12231,Garuda Indonesia,Boeing 777,Premium Economy,405.01,141,85,2025-04-01,15:20:15,2025-04-01,18:44:06
EM335,Madrid,MAD,New York,JFK,14771,Garuda Indonesia,Airbus A380,Economy,184.91,109,79,2025-05-23,19:12:30,2025-05-23,23:18:41
QA196,Dubai,DXB,Sydney,SYD,12506,Emirates,Boeing 737,First Class,974.6,172,21,2025-03-28,22:31:49,2025-03-29,02:00:15
EM913,Jakarta,CGK,New York,JFK,8252,Garuda Indonesia,Boeing 737,Economy,181.58,117,85,2025-05-24,02:20:46,2025-05-24,04:38:18
GA991,Dubai,DXB,Madrid,MAD,14706,Qatar Airways,Boeing 777,Business,659.28,106,75,2025-05-26,12:49:08,2025-05-26,16:54:14
AI746,Madrid,MAD,London,LHR,16163,Qatar Airways,Airbus A320,First Class,952.12,169,118,2025-04-06,05:28:30,2025-04-06,09:57:53
QA541,Madrid,MAD,Tokyo,HND,13385,Emirates,Boeing 737,First Class,974.48,103,78,2025-04-09,03:25:49,2025-04-09,07:08:54
EM617,Madrid,MAD,Dubai,DXB,16784,Singapore Airlines,Airbus A380,First Class,965.6,151,120,2025-03-21,09:15:10,2025-03-21,13:54:54
AI147,London,LHR,Tokyo,HND,15532,AirAsia,Airbus A320,Business,678.21,190,134,2025-05-06,23:59:57,2025-05-07,04:18:49
GA857,Tokyo,HND,New York,JFK,13520,Emirates,Airbus A320,Premium Economy,549.08,149,81,2025-04-28,14:46:17,2025-04-28,18:31:37
AI392,Madrid,MAD,New York,JFK,10842,Emirates,Boeing 777,Premium Economy,371.78,123,55,2025-05-02,13:00:29,2025-05-02,16:01:11
QA512,New York,JFK,Tokyo,HND,17588,Singapore Airlines,Airbus A380,Economy,185.71,194,127,2025-04-13,11:08:30,2025-04-13,16:01:38
GA465,London,LHR,Dubai,DXB,17529,Emirates,Boeing 777,Premium Economy,473.73,195,84,2025-03-26,10:56:14,2025-03-26,15:48:23
SI959,New York,JFK,Dubai,DXB,15189,Garuda Indonesia,Airbus A380,Premium Economy,506.95,121,14,2025-05-03,01:52:14,2025-05-03,06:05:23
QA198,Dubai,DXB,Sydney,SYD,8822,AirAsia,Boeing 777,Business,871.32,124,10,2025-03-30,19:12:19,2025-03-30,21:39:21
GA217,Madrid,MAD,Jakarta,CGK,16491,Singapore Airlines,Boeing 737,Economy,110.29,149,85,2025-04-20,10:59:20,2025-04-20,15:34:11
QA992,London,LHR,Madrid,MAD,17664,AirAsia,Airbus A320,First Class,940.59,197,49,2025-03-17,13:09:00,2025-03-17,18:03:24
SI901,Tokyo,HND,Jakarta,CGK,9239,Singapore Airlines,Airbus A320,Premium Economy,488.3,125,82,2025-04-05,06:43:20,2025-04-05,09:17:19
AI743,Tokyo,HND,Jakarta,CGK,7292,AirAsia,Boeing 777,First Class,939.94,190,157,2025-04-19,08:55:33,2025-04-19,10:57:05
QA932,Madrid,MAD,Dubai,DXB,17033,Qatar Airways,Boeing 737,Business,642.88,138,98,2025-03-24,23:03:51,2025-03-25,03:47:44
SI276,London,LHR,Jakarta,CGK,7335,Garuda Indonesia,Boeing 777,First Class,990.15,183,69,2025-05-04,07:17:40,2025-05-04,09:19:55
QA152,Sydney,SYD,London,LHR,15447,Qatar Airways,Airbus A320,First Class,977.02,128,83,2025-05-01,01:52:56,2025-05-01,06:10:23
GA297,Jakarta,CGK,London,LHR,8470,AirAsia,Airbus A380,Premium Economy,570.56,158,63,2025-03-26,19:53:13,2025-03-26,22:14:23
EM131,London,LHR,Tokyo,HND,14334,AirAsia,Boeing 777,Economy,293.52,180,110,2025-05-12,09:52:10,2025-05-12,13:51:04
GA327,London,LHR,New York,JFK,10285,Singapore Airlines,Airbus A320,Premium Economy,591.27,189,23,2025-06-03,00:58:54,2025-06-03,03:50:19
GA791,New York,JFK,Jakarta,CGK,9307,Garuda Indonesia,Airbus A380,Economy,222.12,125,18,2025-04-12,15:06:49,2025-04-12,17:41:56
AI197,Jakarta,CGK,Tokyo,HND,13041,Singapore Airlines,Boeing 737,Premium Economy,529.47,181,96,2025-03-27,11:54:47,2025-03-27,15:32:08
SI576,Jakarta,CGK,Dubai,DXB,13658,Emirates,Airbus A320,Premium Economy,459.47,171,170,2025-04-18,07:52:23,2025-04-18,11:40:01
AI496,Tokyo,HND,Madrid,MAD,13940,Garuda Indonesia,Boeing 737,Business,668.41,113,76,2025-06-02,03:31:23,2025-06-02,07:23:43
AI587,London,LHR,New York,JFK,8464,Singapore Airlines,Boeing 777,Business,691.26,162,157,2025-03-06,21:06:34,2025-03-06,23:27:38
GA923,Jakarta,CGK,London,LHR,12777,Qatar Airways,Boeing 787,Economy,225.46,138,90,2025-04-09,06:45:34,2025-04-09,10:18:31
EM181,London,LHR,Sydney,SYD,8813,Emirates,Airbus A380,First Class,925.17,107,24,2025-03-23,12:41:22,2025-03-23,15:08:15
EM692,Dubai,DXB,London,LHR,7459,Garuda Indonesia,Airbus A320,Economy,256.7,198,183,2025-04-08,06:24:13,2025-04-08,08:28:32
GA110,Sydney,SYD,Madrid,MAD,15779,Qatar Airways,Boeing 787,First Class,903.95,175,100,2025-05-24,02:40:24,2025-05-24,07:03:23
EM976,Madrid,MAD,Dubai,DXB,12297,Qatar Airways,Boeing 777,Business,669.7,149,142,2025-03-13,13:25:10,2025-03-13,16:50:07
AI412,Sydney,SYD,New York,JFK,12937,Emirates,Boeing 787,Economy,269.06,187,24,2025-05-18,12:23:59,2025-05-18,15:59:36
AI101,New York,JFK,London,LHR,12130,Emirates,Airbus A380,First Class,973.05,200,130,2025-05-06,17:39:00,2025-05-06,21:01:10
AI145,London,LHR,Jakarta,CGK,14760,Singapore Airlines,Boeing 777,Premium Economy,383.22,145,29,2025-05-17,10:46:13,2025-05-17,14:52:13
EM844,Jakarta,CGK,Tokyo,HND,14968,Garuda Indonesia,Airbus A380,First Class,928.31,131,35,2025-03-25,09:52:35,2025-03-25,14:02:03
QA209,New York,JFK,Dubai,DXB,15611,Garuda Indonesia,Airbus A320,Premium Economy,359.58,149,111,2025-03-17,18:37:17,2025-03-17,22:57:28
SI440,Sydney,SYD,Tokyo,HND,12947,Garuda Indonesia,Boeing 737,Economy,226.9,103,39,2025-03-27,08:25:44,2025-03-27,12:01:31
QA573,Sydney,SYD,Madrid,MAD,17804,Garuda Indonesia,Boeing 777,Business,884.08,113,34,2025-04-18,10:45:57,2025-04-18,15:42:41
AI531,New York,JFK,London,LHR,14931,AirAsia,Boeing 737,Business,702.87,127,82,2025-04-15,10:24:59,2025-04-15,14:33:50
QA304,Sydney,SYD,Madrid,MAD,16398,Garuda Indonesia,Boeing 777,First Class,971.57,163,67,2025-05-15,08:33:06,2025-05-15,13:06:24
SI875,London,LHR,Dubai,DXB,9324,Qatar Airways,Boeing 787,Business,768.38,177,112,2025-05-28,16:51:26,2025-05-28,19:26:50
SI259,Dubai,DXB,London,LHR,14824,AirAsia,Boeing 787,Premium Economy,432.47,158,17,2025-05-18,19:26:43,2025-05-18,23:33:47
GA712,Tokyo,HND,London,LHR,11107,Garuda Indonesia,Airbus A320,Business,734.64,106,57,2025-05-03,06:20:48,2025-05-03,09:25:55
QA950,New York,JFK,Dubai,DXB,11112,Emirates,Boeing 777,Premium Economy,411.02,122,84,2025-03-31,04:46:51,2025-03-31,07:52:03
GA312,Dubai,DXB,London,LHR,16239,AirAsia,Airbus A380,First Class,910.66,181,129,2025-05-29,11:18:19,2025-05-29,15:48:58
SI884,Madrid,MAD,Jakarta,CGK,10422,Qatar Airways,Boeing 737,Economy,192.37,175,79,2025-05-14,22:48:47,2025-05-15,01:42:29
GA933,New York,JFK,Jakarta,CGK,8310,Garuda Indonesia,Airbus A320,Business,657.95,112,20,2025-04-05,20:42:53,2025-04-05,23:01:23
GA649,Jakarta,CGK,Madrid,MAD,14772,Garuda Indonesia,Airbus A320,Economy,146.77,187,168,2025-05-29,15:37:05,2025-05-29,19:43:17
AI612,London,LHR,New York,JFK,14690,Singapore Airlines,Airbus A320,First Class,930.24,157,22,2025-04-23,11:12:14,2025-04-23,15:17:04
SI683,New York,JFK,Tokyo,HND,7281,AirAsia,Boeing 737,First Class,905.08,181,160,2025-05-30,23:44:29,2025-05-31,01:45:50
GA884,Madrid,MAD,Jakarta,CGK,16029,Emirates,Boeing 777,Business,791.45,129,123,2025-04-02,21:37:32,2025-04-03,02:04:41
SI303,Dubai,DXB,Madrid,MAD,16555,Qatar Airways,Boeing 737,Premium Economy,404.25,133,14,2025-03-31,23:11:30,2025-04-01,03:47:25
QA576,London,LHR,New York,JFK,15148,Qatar Airways,Airbus A380,Premium Economy,362.89,137,90,2025-03-09,00:24:34,2025-03-09,04:37:02
AI161,Dubai,DXB,New York,JFK,14446,AirAsia,Boeing 777,Economy,191.07,141,37,2025-04-30,02:10:33,2025-04-30,06:11:19
GA556,Jakarta,CGK,Dubai,DXB,10992,Qatar Airways,Boeing 777,First Class,965.3,187,161,2025-05-08,23:07:00,2025-05-09,02:10:12
SI442,London,LHR,Sydney,SYD,8959,AirAsia,Airbus A380,Economy,185.56,144,77,2025-05-29,11:07:44,2025-05-29,13:37:03
EM927,London,LHR,Dubai,DXB,13412,Qatar Airways,Airbus A380,Premium Economy,339.43,175,97,2025-03-10,14:42:31,2025-03-10,18:26:03
GA776,New York,JFK,London,LHR,13472,Qatar Airways,Boeing 787,Business,828.9,189,137,2025-04-05,18:38:21,2025-04-05,22:22:53
QA898,London,LHR,Dubai,DXB,16056,Emirates,Boeing 787,Business,854.47,185,131,2025-03-11,19:43:47,2025-03-12,00:11:23
GA106,Sydney,SYD,Tokyo,HND,10789,Emirates,Boeing 787,Premium Economy,379.97,196,77,2025-04-17,21:47:00,2025-04-18,00:46:49
GA469,Tokyo,HND,New York,JFK,10493,Emirates,Airbus A380,Premium Economy,541.28,137,22,2025-03-31,03:13:12,2025-03-31,06:08:05
EM203,Madrid,MAD,London,LHR,7590,Singapore Airlines,Airbus A380,Economy,215.0,124,116,2025-04-09,12:01:36,2025-04-09,14:08:06
SI305,New York,JFK,Tokyo,HND,15091,Emirates,Boeing 737,First Class,977.88,185,117,2025-05-02,23:25:06,2025-05-03,03:36:37
AI825,London,LHR,Tokyo,HND,12960,Qatar Airways,Airbus A380,First Class,975.52,150,117,2025-03-27,06:33:05,2025-03-27,10:09:05
GA868,Tokyo,HND,Madrid,MAD,12009,Garuda Indonesia,Boeing 777,Economy,103.21,138,92,2025-05-06,01:46:53,2025-05-06,05:07:02
GA775,Tokyo,HND,New York,JFK,15754,Emirates,Airbus A380,Business,895.38,188,91,2025-03-11,21:47:43,2025-03-12,02:10:17
GA602,Tokyo,HND,New York,JFK,14432,Qatar Airways,Boeing 777,Business,860.06,139,72,2025-05-01,01:09:36,2025-05-01,05:10:08
EM263,Dubai,DXB,New York,JFK,7748,Garuda Indonesia,Boeing 787,First Class,948.2,162,117,2025-05-08,07:50:20,2025-05-08,09:59:28
GA899,Dubai,DXB,Tokyo,HND,15358,Garuda Indonesia,Boeing 737,Business,630.19,161,17,2025-04-23,01:43:28,2025-04-23,05:59:26
QA186,London,LHR,New York,JFK,13725,Qatar Airways,Boeing 777,Economy,115.44,141,84,2025-05-01,09:46:04,2025-05-01,13:34:49
GA661,Sydney,SYD,Madrid,MAD,13481,Qatar Airways,Airbus A320,Premium Economy,518.15,139,23,2025-03-27,00:09:51,2025-03-27,03:54:32
EM559,New York,JFK,Dubai,DXB,12290,Singapore Airlines,Airbus A320,Premium Economy,330.62,160,11,2025-05-22,14:34:39,2025-05-22,17:59:29
EM159,Jakarta,CGK,Dubai,DXB,7513,Qatar Airways,Boeing 787,Economy,152.9,133,129,2025-04-03,03:43:57,2025-04-03,05:49:10
EM984,Jakarta,CGK,Dubai,DXB,17453,Emirates,Airbus A320,Premium Economy,599.28,171,40,2025-03-28,13:22:29,2025-03-28,18:13:22
QA868,Sydney,SYD,Dubai,DXB,9474,Emirates,Boeing 777,Premium Economy,354.34,139,123,2025-05-14,05:15:33,2025-05-14,07:53:27
SI962,Madrid,MAD,Dubai,DXB,9594,AirAsia,Airbus A380,Business,827.47,135,75,2025-05-16,05:02:46,2025-05-16,07:42:40
EM158,Dubai,DXB,London,LHR,17296,Qatar Airways,Airbus A320,Premium Economy,591.66,141,113,2025-05-01,16:07:03,2025-05-01,20:55:19
EM673,Madrid,MAD,London,LHR,17912,Qatar Airways,Boeing 787,First Class,976.42,195,131,2025-04-14,19:16:32,2025-04-15,00:15:04
AI682,New York,JFK,Dubai,DXB,14034,Emirates,Boeing 787,Business,693.88,113,76,2025-04-27,19:13:49,2025-04-27,23:07:43
EM565,Madrid,MAD,Dubai,DXB,12845,Garuda Indonesia,Airbus A320,Business,684.16,117,71,2025-03-20,14:50:14,2025-03-20,18:24:19
AI250,London,LHR,Madrid,MAD,8667,AirAsia,Airbus A380,Economy,200.13,116,89,2025-03-23,11:57:37,2025-03-23,14:22:04
QA348,Jakarta,CGK,New York,JFK,13945,Qatar Airways,Boeing 787,First Class,962.26,114,71,2025-04-06,23:32:41,2025-04-07,03:25:06
SI333,Dubai,DXB,Tokyo,HND,11798,Emirates,Airbus A320,Economy,148.36,167,45,2025-04-04,16:29:37,2025-04-04,19:46:15
GA941,Madrid,MAD,London,LHR,11491,Garuda Indonesia,Boeing 777,First Class,994.87,184,36,2025-05-28,23:40:51,2025-05-29,02:52:22
EM860,Dubai,DXB,Tokyo,HND,13350,Garuda Indonesia,Boeing 777,Economy,107.35,165,162,2025-04-30,05:56:48,2025-04-30,09:39:18
AI712,Jakarta,CGK,Sydney,SYD,17226,Qatar Airways,Boeing 787,Economy,247.67,128,98,2025-05-19,20:18:24,2025-05-20,01:05:30
AI584,Madrid,MAD,Tokyo,HND,14386,Garuda Indonesia,Boeing 787,Economy,259.84,127,37,2025-03-31,03:08:01,2025-03-31,07:07:47
SI850,Sydney,SYD,Dubai,DXB,17271,Garuda Indonesia,Boeing 777,First Class,903.72,141,76,2025-05-20,17:18:05,2025-05-20,22:05:56
AI494,Madrid,MAD,London,LHR,17122,Emirates,Boeing 737,First Class,975.42,123,52,2025-03-09,00:00:31,2025-03-09,04:45:53
AI986,Dubai,DXB,Madrid,MAD,14893,AirAsia,Boeing 787,Premium Economy,472.36,133,72,2025-04-19,18:33:39,2025-04-19,22:41:52
AI186,New York,JFK,Sydney,SYD,7230,Garuda Indonesia,Airbus A320,First Class,910.69,115,111,2025-03-19,13:27:18,2025-03-19,15:27:48
AI297,Tokyo,HND,New York,JFK,17982,Emirates,Boeing 737,Economy,117.78,172,49,2025-05-09,07:16:45,2025-05-09,12:16:27
QA274,Sydney,SYD,Tokyo,HND,15537,Qatar Airways,Boeing 777,Economy,135.42,113,86,2025-04-26,07:45:50,2025-04-26,12:04:47
SI551,Sydney,SYD,Jakarta,CGK,15750,AirAsia,Airbus A320,Premium Economy,376.03,157,23,2025-03-15,06:07:48,2025-03-15,10:30:18
GA904,Jakarta,CGK,Madrid,MAD,8103,Singapore Airlines,Boeing 737,First Class,969.66,193,169,2025-03-24,23:11:03,2025-03-25,01:26:06
EM837,New York,JFK,Tokyo,HND,11752,Singapore Airlines,Boeing 737,First Class,959.42,174,70,2025-04-28,13:07:42,2025-04-28,16:23:34
AI672,Madrid,MAD,New York,JFK,11204,Emirates,Boeing 737,Business,718.02,165,150,2025-04-04,15:58:19,2025-04-04,19:05:03
GA309,Dubai,DXB,Sydney,SYD,8091,Emirates,Boeing 787,Business,747.36,166,51,2025-05-29,16:46:39,2025-05-29,19:01:30
SI123,Tokyo,HND,Sydney,SYD,17855,Emirates,Boeing 787,First Class,943.37,163,156,2025-03-26,12:31:05,2025-03-26,17:28:40
GA405,Tokyo,HND,Madrid,MAD,13700,AirAsia,Airbus A380,Business,729.58,171,46,2025-05-14,09:31:50,2025-05-14,13:20:10
QA503,Madrid,MAD,London,LHR,14042,Qatar Airways,Airbus A380,Economy,217.55,123,55,2025-04-21,01:51:33,2025-04-21,05:45:35
QA946,Sydney,SYD,Madrid,MAD,13831,Singapore Airlines,Airbus A320,Economy,208.13,146,85,2025-05-13,08:13:04,2025-05-13,12:03:35
EM683,Dubai,DXB,Madrid,MAD,15832,Singapore Airlines,Airbus A380,Business,784.15,103,22,2025-05-30,12:42:41,2025-05-30,17:06:33
SI994,Tokyo,HND,Jakarta,CGK,13081,AirAsia,Boeing 737,Premium Economy,400.0,125,107,2025-04-03,21:46:01,2025-04-04,01:24:02
SI247,Jakarta,CGK,Dubai,DXB,16563,Garuda Indonesia,Airbus A380,Economy,133.43,165,12,2025-03-19,23:00:23,2025-03-20,03:36:26
SI668,New York,JFK,Tokyo,HND,16193,AirAsia,Boeing 777,First Class,952.22,137,129,2025-04-20,17:34:10,2025-04-20,22:04:03
EM356,Tokyo,HND,London,LHR,9292,Garuda Indonesia,Airbus A380,Premium Economy,478.07,179,46,2025-03-18,20:18:08,2025-03-18,22:53:00
EM970,London,LHR,Dubai,DXB,14779,Emirates,Airbus A380,Economy,154.5,198,30,2025-03-09,14:56:46,2025-03-09,19:03:05
QA853,London,LHR,Sydney,SYD,14062,Emirates,Boeing 787,Premium Economy,449.66,162,22,2025-03-22,08:55:09,2025-03-22,12:49:31
AI366,New York,JFK,Jakarta,CGK,15834,AirAsia,Boeing 787,Premium Economy,394.22,132,58,2025-05-14,14:35:00,2025-05-14,18:58:54
AI645,Sydney,SYD,Dubai,DXB,9706,Emirates,Boeing 777,First Class,948.45,113,27,2025-05-23,00:46:31,2025-05-23,03:28:17
GA818,Sydney,SYD,Jakarta,CGK,8570,Qatar Airways,Boeing 787,Business,853.83,118,61,2025-05-27,21:45:53,2025-05-28,00:08:43
AI597,Madrid,MAD,Tokyo,HND,7948,Singapore Airlines,Boeing 737,Business,867.74,143,128,2025-05-09,00:46:34,2025-05-09,02:59:02
SI350,Dubai,DXB,Madrid,MAD,7872,Qatar Airways,Airbus A380,First Class,921.28,123,87,2025-04-10,18:58:41,2025-04-10,21:09:53
QA641,Tokyo,HND,Madrid,MAD,12680,AirAsia,Airbus A380,First Class,955.95,171,149,2025-03-31,23:56:45,2025-04-01,03:28:05
SI170,Tokyo,HND,New York,JFK,11370,Emirates,Boeing 777,Premium Economy,400.33,172,164,2025-03-20,15:11:30,2025-03-20,18:21:00
EM495,Tokyo,HND,Jakarta,CGK,14041,AirAsia,Airbus A380,Premium Economy,305.07,108,16,2025-03-18,03:04:29,2025-03-18,06:58:30
QA727,Dubai,DXB,London,LHR,11125,AirAsia,Airbus A320,Premium Economy,408.52,167,142,2025-04-19,20:45:48,2025-04-19,23:51:13
EM323,London,LHR,Tokyo,HND,7404,Singapore Airlines,Boeing 777,Economy,237.82,191,181,2025-03-25,13:29:14,2025-03-25,15:32:38
GA524,London,LHR,Dubai,DXB,12581,Qatar Airways,Boeing 777,Premium Economy,349.63,112,68,2025-03-24,23:31:49,2025-03-25,03:01:30
GA590,Madrid,MAD,Dubai,DXB,16364,Qatar Airways,Boeing 787,Premium Economy,525.5,179,94,2025-05-02,04:45:14,2025-05-02,09:17:58
