FlightNumber,Departure,DepartureCode,Arrival,ArrivalCode,Duration,Airline,Aircraft,Category,Price,SeatCapacity,AvailableSeats,DepartureDate,DepartureHour,ArrivalDate,ArrivalHour
EM736,Sydney,SYD,Dubai,DXB,11750,AirAsia,Airbus A320,First_Class,998.47,103,87,2025-03-28,17:22:23,2025-03-28,20:38:13
GA851,Dubai,DXB,London,LHR,16260,Emirates,Airbus A320,First_Class,974.93,123,45,2025-03-16,19:05:00,2025-03-16,23:36:00
AI612,Sydney,SYD,Jakarta,CGK,17453,Qatar Airways,Airbus A320,Premium_Economy,476.42,200,112,2025-03-15,21:37:48,2025-03-16,02:28:41
QA684,London,LHR,Sydney,SYD,13081,Singapore Airlines,Boeing 737,Premium_Economy,570.43,200,52,2025-03-21,10:04:12,2025-03-21,13:42:13
AI375,London,LHR,Madrid,MAD,8743,Singapore Airlines,Airbus A320,Economy,253.04,105,86,2025-03-14,21:10:44,2025-03-14,23:36:27
GA937,New York,JFK,Sydney,SYD,10851,Garuda Indonesia,Boeing 737,Premium_Economy,498.63,128,103,2025-03-23,06:38:53,2025-03-23,09:39:44
GA371,London,LHR,Dubai,DXB,9425,Garuda Indonesia,Boeing 737,Business,682.37,153,140,2025-03-21,07:56:01,2025-03-21,10:33:06
QA220,Dubai,DXB,Madrid,MAD,14621,Garuda Indonesia,Boeing 787,Business,817.63,177,177,2025-03-28,11:40:06,2025-03-28,15:43:47
EM511,New York,JFK,Sydney,SYD,7598,Qatar Airways,Boeing 737,Business,722.68,145,95,2025-03-24,02:43:00,2025-03-24,04:49:38
GA216,Dubai,DXB,London,LHR,15257,Garuda Indonesia,Boeing 777,First_Class,989.4,142,48,2025-03-17,15:29:08,2025-03-17,19:43:25
EM412,New York,JFK,Jakarta,CGK,12170,Garuda Indonesia,Boeing 777,Premium_Economy,355.62,123,119,2025-03-25,22:53:38,2025-03-26,02:16:28
AI184,Jakarta,CGK,New York,JFK,11836,AirAsia,Airbus A320,Business,691.21,191,187,2025-03-15,17:21:24,2025-03-15,20:38:40
GA158,London,LHR,Sydney,SYD,10507,Garuda Indonesia,Boeing 787,Premium_Economy,306.61,110,11,2025-03-15,08:13:06,2025-03-15,11:08:13
GA601,New York,JFK,London,LHR,14127,Emirates,Boeing 737,First_Class,924.1,168,87,2025-03-21,21:36:23,2025-03-22,01:31:50
EM996,New York,JFK,Madrid,MAD,8820,AirAsia,Boeing 777,Economy,144.68,138,47,2025-03-17,05:44:38,2025-03-17,08:11:38
EM811,New York,JFK,Tokyo,HND,16051,AirAsia,Boeing 737,First_Class,976.11,112,55,2025-03-17,02:15:20,2025-03-17,06:42:51
AI140,Jakarta,CGK,Tokyo,HND,11040,AirAsia,Boeing 777,Business,680.95,168,129,2025-03-25,16:08:47,2025-03-25,19:12:47
AI659,Dubai,DXB,Madrid,MAD,12734,Garuda Indonesia,Boeing 787,Premium_Economy,591.58,187,42,2025-03-21,04:52:46,2025-03-21,08:25:00
QA968,Jakarta,CGK,London,LHR,9540,Garuda Indonesia,Boeing 777,First_Class,947.31,126,67,2025-03-25,06:03:36,2025-03-25,08:42:36
EM284,New York,JFK,Tokyo,HND,13831,Garuda Indonesia,Boeing 777,First_Class,982.03,122,67,2025-03-23,19:37:33,2025-03-23,23:28:04
SI603,Tokyo,HND,New York,JFK,8343,Emirates,Boeing 787,First_Class,988.63,119,42,2025-03-19,08:18:04,2025-03-19,10:37:07
AI725,Jakarta,CGK,Sydney,SYD,12456,Singapore Airlines,Boeing 737,Business,667.25,173,130,2025-03-27,11:28:02,2025-03-27,14:55:38
SI719,London,LHR,Jakarta,CGK,13312,Qatar Airways,Boeing 737,Business,618.29,105,24,2025-03-22,06:09:19,2025-03-22,09:51:11
EM708,London,LHR,Madrid,MAD,8661,Qatar Airways,Boeing 777,Business,614.28,175,116,2025-03-19,03:50:00,2025-03-19,06:14:21
AI818,Madrid,MAD,Tokyo,HND,10454,AirAsia,Airbus A380,Business,879.84,167,131,2025-03-17,03:46:20,2025-03-17,06:40:34
GA129,Madrid,MAD,Dubai,DXB,17978,Emirates,Airbus A320,Economy,274.76,167,55,2025-03-29,11:33:08,2025-03-29,16:32:46
EM225,Madrid,MAD,Jakarta,CGK,14260,Singapore Airlines,Boeing 787,First_Class,922.43,149,18,2025-03-20,11:05:26,2025-03-20,15:03:06
EM678,Jakarta,CGK,London,LHR,9444,Garuda Indonesia,Boeing 787,Premium_Economy,339.58,179,66,2025-03-17,20:08:15,2025-03-17,22:45:39
EM180,Jakarta,CGK,Tokyo,HND,14457,Qatar Airways,Airbus A320,First_Class,968.72,176,101,2025-03-26,09:30:08,2025-03-26,13:31:05
SI441,Jakarta,CGK,Dubai,DXB,14228,AirAsia,Airbus A380,Economy,174.92,200,51,2025-03-18,22:08:15,2025-03-19,02:05:23
AI378,Madrid,MAD,Jakarta,CGK,7336,Singapore Airlines,Boeing 777,First_Class,963.33,138,113,2025-03-29,09:47:36,2025-03-29,11:49:52
QA347,London,LHR,New York,JFK,8089,AirAsia,Airbus A320,First_Class,952.45,126,53,2025-03-27,23:32:34,2025-03-28,01:47:23
GA576,Sydney,SYD,New York,JFK,13538,AirAsia,Boeing 777,Economy,297.59,174,51,2025-03-26,23:00:36,2025-03-27,02:46:14
EM647,Madrid,MAD,Sydney,SYD,15053,AirAsia,Boeing 787,Premium_Economy,590.62,140,69,2025-03-16,14:46:21,2025-03-16,18:57:14
AI621,London,LHR,Sydney,SYD,16545,Singapore Airlines,Boeing 777,Business,831.15,105,86,2025-03-25,10:52:17,2025-03-25,15:28:02
SI995,Tokyo,HND,Dubai,DXB,14129,Garuda Indonesia,Boeing 777,Premium_Economy,567.6,114,11,2025-03-15,11:43:27,2025-03-15,15:38:56
GA761,Dubai,DXB,Jakarta,CGK,7578,Singapore Airlines,Boeing 777,First_Class,937.49,115,22,2025-03-26,10:58:40,2025-03-26,13:04:58
QA226,London,LHR,Jakarta,CGK,16391,Qatar Airways,Airbus A320,Premium_Economy,555.27,150,115,2025-03-21,15:33:52,2025-03-21,20:07:03
GA250,Tokyo,HND,Jakarta,CGK,9211,Garuda Indonesia,Boeing 787,Premium_Economy,501.93,122,38,2025-03-22,22:44:30,2025-03-23,01:18:01
AI356,Sydney,SYD,New York,JFK,17087,Emirates,Boeing 787,Premium_Economy,366.44,129,43,2025-03-23,05:37:42,2025-03-23,10:22:29
QA163,Tokyo,HND,Dubai,DXB,14724,Emirates,Boeing 737,First_Class,916.75,191,90,2025-03-18,01:44:49,2025-03-18,05:50:13
SI412,Dubai,DXB,New York,JFK,10573,Qatar Airways,Boeing 787,First_Class,948.59,117,15,2025-03-27,04:35:35,2025-03-27,07:31:48
AI525,Dubai,DXB,New York,JFK,14940,Garuda Indonesia,Boeing 777,First_Class,994.08,137,29,2025-03-25,23:49:34,2025-03-26,03:58:34
EM904,London,LHR,Sydney,SYD,10504,AirAsia,Airbus A320,Business,631.84,180,119,2025-03-18,15:26:43,2025-03-18,18:21:47
SI668,London,LHR,New York,JFK,8911,Qatar Airways,Airbus A320,Economy,271.1,105,97,2025-03-24,03:25:43,2025-03-24,05:54:14
GA194,New York,JFK,Jakarta,CGK,10803,Emirates,Airbus A320,Business,603.18,159,71,2025-03-15,20:36:45,2025-03-15,23:36:48
QA196,Madrid,MAD,Tokyo,HND,16664,Emirates,Boeing 737,Premium_Economy,507.08,164,70,2025-03-24,22:24:56,2025-03-25,03:02:40
QA908,Sydney,SYD,London,LHR,9665,Qatar Airways,Airbus A380,Premium_Economy,588.97,191,142,2025-03-28,20:12:28,2025-03-28,22:53:33
SI896,London,LHR,Madrid,MAD,16156,Singapore Airlines,Boeing 737,First_Class,998.58,105,93,2025-03-16,17:35:18,2025-03-16,22:04:34
AI635,Dubai,DXB,Tokyo,HND,17653,Singapore Airlines,Boeing 787,Economy,189.32,146,126,2025-03-28,00:34:16,2025-03-28,05:28:29
AI716,New York,JFK,Sydney,SYD,9944,Qatar Airways,Boeing 777,Premium_Economy,583.13,182,67,2025-03-16,14:03:25,2025-03-16,16:49:09
QA556,Tokyo,HND,London,LHR,10883,Qatar Airways,Boeing 787,Premium_Economy,348.79,124,41,2025-03-14,20:43:55,2025-03-14,23:45:18
GA275,Jakarta,CGK,Dubai,DXB,16190,Qatar Airways,Airbus A380,Premium_Economy,592.15,112,39,2025-03-18,15:42:55,2025-03-18,20:12:45
AI408,Sydney,SYD,London,LHR,17411,AirAsia,Boeing 777,Premium_Economy,509.25,141,115,2025-03-15,23:37:36,2025-03-16,04:27:47
SI972,Dubai,DXB,Madrid,MAD,17639,AirAsia,Boeing 787,Economy,145.28,184,148,2025-03-28,17:33:33,2025-03-28,22:27:32
GA668,London,LHR,Madrid,MAD,11639,Garuda Indonesia,Airbus A380,Business,693.98,157,128,2025-03-28,08:23:15,2025-03-28,11:37:14
EM256,Jakarta,CGK,Tokyo,HND,7718,Singapore Airlines,Airbus A320,Economy,117.52,104,52,2025-03-29,08:24:21,2025-03-29,10:32:59
GA355,Tokyo,HND,London,LHR,13438,AirAsia,Airbus A320,Business,824.44,147,12,2025-03-16,13:12:19,2025-03-16,16:56:17
AI836,London,LHR,Dubai,DXB,10951,Garuda Indonesia,Boeing 777,Business,874.99,173,121,2025-03-17,02:02:51,2025-03-17,05:05:22
SI126,Madrid,MAD,Jakarta,CGK,15966,AirAsia,Boeing 787,Premium_Economy,544.91,198,18,2025-03-17,23:58:42,2025-03-18,04:24:48
EM838,Dubai,DXB,Tokyo,HND,17980,AirAsia,Boeing 737,First_Class,982.09,194,132,2025-03-24,20:20:14,2025-03-25,01:19:54
QA695,Sydney,SYD,Madrid,MAD,16662,Qatar Airways,Boeing 777,Economy,160.43,177,44,2025-03-24,21:40:35,2025-03-25,02:18:17
SI581,Madrid,MAD,Dubai,DXB,13991,Qatar Airways,Airbus A320,Economy,296.99,116,106,2025-03-18,06:11:05,2025-03-18,10:04:16
SI810,Jakarta,CGK,New York,JFK,9842,Qatar Airways,Airbus A380,Business,867.76,125,76,2025-03-25,19:44:46,2025-03-25,22:28:48
EM853,Sydney,SYD,Dubai,DXB,17885,Singapore Airlines,Boeing 777,Business,775.48,161,131,2025-03-18,20:36:03,2025-03-19,01:34:08
QA454,London,LHR,Sydney,SYD,13907,Emirates,Airbus A380,First_Class,903.04,161,139,2025-03-27,20:25:55,2025-03-28,00:17:42
GA853,Tokyo,HND,London,LHR,12139,Singapore Airlines,Airbus A320,Economy,222.97,192,138,2025-03-20,07:46:59,2025-03-20,11:09:18
QA784,London,LHR,Madrid,MAD,16392,Singapore Airlines,Boeing 777,First_Class,947.87,111,71,2025-03-29,01:40:42,2025-03-29,06:13:54
QA685,Madrid,MAD,London,LHR,15570,Singapore Airlines,Airbus A380,Premium_Economy,347.0,170,30,2025-03-17,17:05:16,2025-03-17,21:24:46
QA757,London,LHR,Dubai,DXB,16276,AirAsia,Boeing 777,Premium_Economy,523.29,144,10,2025-03-17,23:35:58,2025-03-18,04:07:14
EM791,Dubai,DXB,Madrid,MAD,9454,Emirates,Boeing 787,Economy,112.53,120,20,2025-03-19,14:36:41,2025-03-19,17:14:15
GA647,Tokyo,HND,London,LHR,10938,AirAsia,Airbus A320,Economy,178.94,115,111,2025-03-19,04:35:19,2025-03-19,07:37:37
SI627,New York,JFK,London,LHR,10189,Garuda Indonesia,Airbus A320,Premium_Economy,381.87,127,104,2025-03-22,10:16:35,2025-03-22,13:06:24
AI675,Sydney,SYD,New York,JFK,16078,Singapore Airlines,Boeing 777,First_Class,964.07,164,64,2025-03-18,03:59:43,2025-03-18,08:27:41
EM463,Jakarta,CGK,New York,JFK,7662,AirAsia,Boeing 777,First_Class,979.05,137,123,2025-03-17,19:50:22,2025-03-17,21:58:04
GA335,Dubai,DXB,London,LHR,9768,Singapore Airlines,Boeing 777,Business,753.4,165,141,2025-03-15,20:45:39,2025-03-15,23:28:27
SI196,Tokyo,HND,New York,JFK,17615,Garuda Indonesia,Boeing 777,Business,732.36,173,115,2025-03-22,13:28:09,2025-03-22,18:21:44
EM852,London,LHR,Dubai,DXB,17928,Singapore Airlines,Boeing 777,Premium_Economy,428.65,177,158,2025-03-27,22:35:18,2025-03-28,03:34:06
EM921,Madrid,MAD,New York,JFK,7678,Emirates,Boeing 787,Premium_Economy,509.38,159,131,2025-03-26,02:38:56,2025-03-26,04:46:54
EM930,Jakarta,CGK,Tokyo,HND,13653,AirAsia,Boeing 787,Business,764.34,160,135,2025-03-17,18:21:00,2025-03-17,22:08:33
QA961,New York,JFK,Madrid,MAD,16805,Qatar Airways,Boeing 787,Premium_Economy,427.36,139,22,2025-03-19,21:46:28,2025-03-20,02:26:33
QA378,Madrid,MAD,London,LHR,14975,Qatar Airways,Airbus A320,Economy,114.32,192,81,2025-03-18,23:27:59,2025-03-19,03:37:34
GA910,Sydney,SYD,Madrid,MAD,13941,AirAsia,Airbus A380,Economy,163.24,120,60,2025-03-23,05:49:24,2025-03-23,09:41:45
GA596,New York,JFK,Sydney,SYD,16349,Garuda Indonesia,Airbus A380,First_Class,995.91,196,78,2025-03-15,04:15:56,2025-03-15,08:48:25
AI354,Dubai,DXB,Jakarta,CGK,15764,Singapore Airlines,Boeing 737,First_Class,977.73,185,77,2025-03-22,14:01:52,2025-03-22,18:24:36
GA939,New York,JFK,Tokyo,HND,9653,Singapore Airlines,Boeing 777,Economy,232.33,111,20,2025-03-18,02:26:37,2025-03-18,05:07:30
GA741,Jakarta,CGK,Dubai,DXB,9455,Emirates,Boeing 737,First_Class,973.64,166,115,2025-03-17,07:20:33,2025-03-17,09:58:08
QA185,Madrid,MAD,London,LHR,12649,Qatar Airways,Airbus A380,Business,784.81,109,63,2025-03-27,06:26:16,2025-03-27,09:57:05
GA232,New York,JFK,Tokyo,HND,14091,Emirates,Airbus A380,Premium_Economy,513.42,174,39,2025-03-20,22:45:06,2025-03-21,02:39:57
QA868,Sydney,SYD,Dubai,DXB,10767,Emirates,Airbus A380,Economy,139.88,101,84,2025-03-19,15:17:52,2025-03-19,18:17:19
AI728,London,LHR,Jakarta,CGK,7466,Singapore Airlines,Boeing 737,Premium_Economy,496.12,155,101,2025-03-19,14:23:11,2025-03-19,16:27:37
EM721,Dubai,DXB,Tokyo,HND,14199,Qatar Airways,Boeing 787,Premium_Economy,323.74,149,88,2025-03-20,07:54:53,2025-03-20,11:51:32
SI606,Madrid,MAD,New York,JFK,15010,Singapore Airlines,Airbus A320,Business,753.61,106,89,2025-03-22,20:54:45,2025-03-23,01:04:55
AI512,Sydney,SYD,Dubai,DXB,9971,Emirates,Boeing 777,Premium_Economy,469.06,188,56,2025-03-24,16:18:15,2025-03-24,19:04:26
AI530,Madrid,MAD,Sydney,SYD,16883,Garuda Indonesia,Boeing 777,Premium_Economy,535.69,123,121,2025-03-28,16:58:10,2025-03-28,21:39:33
EM705,London,LHR,Madrid,MAD,10214,Emirates,Boeing 777,Premium_Economy,549.68,166,75,2025-03-19,06:52:43,2025-03-19,09:42:57
QA271,Sydney,SYD,New York,JFK,16683,AirAsia,Boeing 737,Premium_Economy,302.35,104,53,2025-03-17,17:20:14,2025-03-17,21:58:17
SI683,New York,JFK,Jakarta,CGK,14144,AirAsia,Airbus A320,Economy,111.16,162,14,2025-03-29,16:20:06,2025-03-29,20:15:50
EM170,Sydney,SYD,London,LHR,10256,Garuda Indonesia,Boeing 777,Business,869.46,199,92,2025-03-20,14:34:29,2025-03-20,17:25:25
QA909,London,LHR,Jakarta,CGK,17419,Emirates,Airbus A320,Premium_Economy,309.98,165,145,2025-03-24,13:44:45,2025-03-24,18:35:04
SI299,Dubai,DXB,Jakarta,CGK,11160,Emirates,Boeing 777,First_Class,966.67,177,99,2025-03-27,23:01:50,2025-03-28,02:07:50
AI486,Sydney,SYD,New York,JFK,13750,Garuda Indonesia,Airbus A320,First_Class,984.62,124,89,2025-03-26,21:37:43,2025-03-27,01:26:53
GA241,New York,JFK,Sydney,SYD,12034,Emirates,Airbus A320,Premium_Economy,557.53,102,29,2025-03-27,02:09:05,2025-03-27,05:29:39
GA432,New York,JFK,London,LHR,16560,Qatar Airways,Airbus A320,Business,867.82,157,15,2025-03-28,18:54:03,2025-03-28,23:30:03
EM489,Dubai,DXB,London,LHR,15418,Singapore Airlines,Airbus A380,Economy,223.47,189,158,2025-03-25,14:47:20,2025-03-25,19:04:18
GA999,Tokyo,HND,Jakarta,CGK,13396,Qatar Airways,Boeing 787,Economy,157.18,136,50,2025-03-20,14:46:49,2025-03-20,18:30:05
QA575,London,LHR,Jakarta,CGK,11105,Garuda Indonesia,Airbus A380,First_Class,959.91,195,73,2025-03-17,19:26:30,2025-03-17,22:31:35
GA779,New York,JFK,Sydney,SYD,10029,Qatar Airways,Boeing 737,First_Class,973.86,180,44,2025-03-16,22:19:41,2025-03-17,01:06:50
EM383,Jakarta,CGK,Dubai,DXB,7256,AirAsia,Airbus A320,Economy,217.9,123,35,2025-03-25,09:32:54,2025-03-25,11:33:50
GA392,Sydney,SYD,Tokyo,HND,8270,Qatar Airways,Airbus A380,Premium_Economy,519.5,111,18,2025-03-21,03:48:16,2025-03-21,06:06:06
SI262,New York,JFK,Jakarta,CGK,7975,Singapore Airlines,Boeing 737,Economy,187.19,154,71,2025-03-25,17:36:59,2025-03-25,19:49:54
SI897,Dubai,DXB,London,LHR,17382,Singapore Airlines,Airbus A320,Premium_Economy,494.92,199,61,2025-03-26,10:15:24,2025-03-26,15:05:06
GA182,London,LHR,New York,JFK,13938,Garuda Indonesia,Boeing 737,Economy,115.75,133,38,2025-03-17,11:22:39,2025-03-17,15:14:57
SI114,New York,JFK,Madrid,MAD,10635,AirAsia,Boeing 787,First_Class,998.12,113,38,2025-03-17,14:56:12,2025-03-17,17:53:27
EM648,Jakarta,CGK,Sydney,SYD,7424,Qatar Airways,Boeing 787,Premium_Economy,368.75,198,26,2025-03-29,15:00:21,2025-03-29,17:04:05
AI911,London,LHR,Sydney,SYD,16588,Garuda Indonesia,Boeing 737,Business,639.82,179,110,2025-03-25,05:30:07,2025-03-25,10:06:35
AI188,London,LHR,New York,JFK,17341,Garuda Indonesia,Boeing 777,Business,840.95,199,20,2025-03-29,14:22:19,2025-03-29,19:11:20
EM709,Jakarta,CGK,Sydney,SYD,7873,Qatar Airways,Airbus A380,Premium_Economy,486.63,181,142,2025-03-28,05:09:10,2025-03-28,07:20:23
SI909,Tokyo,HND,New York,JFK,9832,AirAsia,Airbus A380,Business,878.54,110,34,2025-03-28,12:24:57,2025-03-28,15:08:49
SI422,Dubai,DXB,Tokyo,HND,9406,Singapore Airlines,Boeing 737,First_Class,980.06,195,190,2025-03-18,15:44:56,2025-03-18,18:21:42
EM784,Sydney,SYD,London,LHR,12459,Qatar Airways,Airbus A380,Economy,214.31,147,30,2025-03-19,11:24:04,2025-03-19,14:51:43
EM230,Tokyo,HND,Sydney,SYD,12035,Qatar Airways,Airbus A320,Premium_Economy,314.93,115,21,2025-03-27,14:29:54,2025-03-27,17:50:29
AI224,London,LHR,Tokyo,HND,7707,AirAsia,Boeing 777,Economy,168.77,173,156,2025-03-25,10:48:29,2025-03-25,12:56:56
GA782,Madrid,MAD,Jakarta,CGK,15347,Garuda Indonesia,Boeing 737,Economy,108.98,174,147,2025-03-26,13:03:00,2025-03-26,17:18:47
EM440,Dubai,DXB,Madrid,MAD,10112,Singapore Airlines,Airbus A380,Premium_Economy,366.27,143,47,2025-03-20,18:35:12,2025-03-20,21:23:44
GA681,Jakarta,CGK,London,LHR,10601,Singapore Airlines,Airbus A380,Business,768.57,189,12,2025-03-18,14:06:58,2025-03-18,17:03:39
SI760,London,LHR,Madrid,MAD,13933,AirAsia,Airbus A320,Economy,244.97,179,50,2025-03-19,06:16:56,2025-03-19,10:09:09
AI416,Jakarta,CGK,Sydney,SYD,17394,Emirates,Airbus A380,Premium_Economy,371.16,149,48,2025-03-27,20:08:48,2025-03-28,00:58:42
SI180,London,LHR,Tokyo,HND,13698,Garuda Indonesia,Boeing 777,Economy,266.09,170,140,2025-03-18,09:23:53,2025-03-18,13:12:11
SI160,Sydney,SYD,Jakarta,CGK,9270,Garuda Indonesia,Airbus A320,First_Class,901.13,196,83,2025-03-24,14:55:03,2025-03-24,17:29:33
GA787,Dubai,DXB,Tokyo,HND,14612,AirAsia,Airbus A380,Economy,180.47,198,17,2025-03-20,08:57:34,2025-03-20,13:01:06
EM856,London,LHR,Tokyo,HND,12647,Emirates,Airbus A380,Economy,144.06,158,109,2025-03-22,09:15:40,2025-03-22,12:46:27
AI837,Madrid,MAD,New York,JFK,13938,Garuda Indonesia,Boeing 787,Premium_Economy,307.5,121,109,2025-03-27,11:16:47,2025-03-27,15:09:05
QA508,Tokyo,HND,New York,JFK,12959,AirAsia,Boeing 737,Economy,107.95,175,66,2025-03-21,12:54:01,2025-03-21,16:30:00
EM883,Sydney,SYD,Madrid,MAD,14220,Qatar Airways,Boeing 787,First_Class,943.28,188,12,2025-03-22,14:21:36,2025-03-22,18:18:36
SI672,New York,JFK,Madrid,MAD,11130,Qatar Airways,Airbus A380,Business,723.01,131,46,2025-03-16,02:41:31,2025-03-16,05:47:01
EM138,Madrid,MAD,Dubai,DXB,13094,Singapore Airlines,Boeing 737,Premium_Economy,508.9,147,134,2025-03-15,20:03:44,2025-03-15,23:41:58
AI229,New York,JFK,Dubai,DXB,10098,Qatar Airways,Boeing 737,First_Class,986.07,110,88,2025-03-16,17:01:00,2025-03-16,19:49:18
EM569,Tokyo,HND,Madrid,MAD,11422,Singapore Airlines,Airbus A320,Premium_Economy,347.93,105,47,2025-03-26,11:28:26,2025-03-26,14:38:48
GA328,New York,JFK,London,LHR,9039,AirAsia,Airbus A320,First_Class,984.52,141,14,2025-03-28,16:40:21,2025-03-28,19:11:00
SI408,Tokyo,HND,Madrid,MAD,8299,Emirates,Boeing 777,Business,874.5,131,76,2025-03-26,13:48:46,2025-03-26,16:07:05
QA955,London,LHR,Jakarta,CGK,13648,Qatar Airways,Boeing 787,Economy,124.9,197,162,2025-03-18,01:53:37,2025-03-18,05:41:05
QA384,Madrid,MAD,Sydney,SYD,12371,Emirates,Boeing 737,Premium_Economy,344.2,184,125,2025-03-15,23:42:28,2025-03-16,03:08:39
QA290,New York,JFK,Dubai,DXB,15515,Singapore Airlines,Airbus A320,Premium_Economy,470.58,157,10,2025-03-17,10:06:47,2025-03-17,14:25:22
EM382,Jakarta,CGK,New York,JFK,15666,Singapore Airlines,Airbus A380,Premium_Economy,335.05,151,139,2025-03-17,02:28:38,2025-03-17,06:49:44
EM105,New York,JFK,Sydney,SYD,15372,Emirates,Airbus A320,Business,682.36,168,114,2025-03-27,03:53:28,2025-03-27,08:09:40
GA808,Dubai,DXB,Madrid,MAD,7506,Singapore Airlines,Airbus A320,First_Class,986.6,148,30,2025-03-20,04:01:54,2025-03-20,06:07:00
QA639,New York,JFK,Dubai,DXB,8801,Qatar Airways,Boeing 777,Business,833.94,114,110,2025-03-23,03:35:47,2025-03-23,06:02:28
SI834,London,LHR,Jakarta,CGK,15235,Emirates,Boeing 777,Business,612.74,143,41,2025-03-23,12:15:23,2025-03-23,16:29:18
SI383,Tokyo,HND,London,LHR,13080,Emirates,Boeing 787,Premium_Economy,595.54,181,45,2025-03-21,08:28:57,2025-03-21,12:06:57
AI326,Madrid,MAD,Jakarta,CGK,8253,Singapore Airlines,Airbus A380,First_Class,925.91,143,77,2025-03-25,22:48:00,2025-03-26,01:05:33
EM477,London,LHR,Jakarta,CGK,12590,AirAsia,Boeing 777,First_Class,989.05,170,125,2025-03-17,03:06:05,2025-03-17,06:35:55
GA583,New York,JFK,Tokyo,HND,16357,Garuda Indonesia,Boeing 737,Business,714.92,121,101,2025-03-26,01:25:49,2025-03-26,05:58:26
AI314,Madrid,MAD,Tokyo,HND,8348,Qatar Airways,Boeing 737,First_Class,949.45,197,106,2025-03-22,05:15:25,2025-03-22,07:34:33
SI119,Jakarta,CGK,New York,JFK,11495,Garuda Indonesia,Boeing 777,Economy,201.37,120,61,2025-03-25,03:48:15,2025-03-25,06:59:50
EM403,Dubai,DXB,New York,JFK,11156,Emirates,Boeing 787,Premium_Economy,472.59,192,181,2025-03-25,23:23:35,2025-03-26,02:29:31
AI425,Dubai,DXB,London,LHR,16102,Qatar Airways,Airbus A380,Business,651.07,127,125,2025-03-23,01:01:42,2025-03-23,05:30:04
QA771,New York,JFK,Madrid,MAD,15073,Singapore Airlines,Airbus A380,First_Class,914.17,124,32,2025-03-17,21:44:22,2025-03-18,01:55:35
GA555,London,LHR,Madrid,MAD,14987,Garuda Indonesia,Airbus A380,Business,823.42,154,124,2025-03-15,09:51:57,2025-03-15,14:01:44
SI465,New York,JFK,Madrid,MAD,13110,Garuda Indonesia,Boeing 777,Premium_Economy,591.56,137,66,2025-03-18,23:00:31,2025-03-19,02:39:01
QA122,Tokyo,HND,Dubai,DXB,17981,AirAsia,Boeing 737,Business,667.85,156,137,2025-03-15,09:50:25,2025-03-15,14:50:06
GA357,London,LHR,Jakarta,CGK,7424,Emirates,Airbus A320,Premium_Economy,544.61,156,105,2025-03-20,18:58:59,2025-03-20,21:02:43
EM114,New York,JFK,Madrid,MAD,12375,Singapore Airlines,Boeing 787,Premium_Economy,344.27,200,20,2025-03-20,10:49:12,2025-03-20,14:15:27
QA132,Madrid,MAD,Jakarta,CGK,8349,Emirates,Airbus A320,Economy,116.26,123,107,2025-03-26,23:57:49,2025-03-27,02:16:58
QA789,Jakarta,CGK,Sydney,SYD,11151,Garuda Indonesia,Airbus A320,Business,887.6,174,138,2025-03-17,18:01:36,2025-03-17,21:07:27
AI353,London,LHR,New York,JFK,10603,Emirates,Boeing 787,First_Class,923.43,168,133,2025-03-23,17:09:40,2025-03-23,20:06:23
AI131,New York,JFK,Jakarta,CGK,10843,AirAsia,Boeing 737,Premium_Economy,553.52,168,72,2025-03-24,02:30:24,2025-03-24,05:31:07
EM342,Jakarta,CGK,Madrid,MAD,17165,Emirates,Airbus A380,Premium_Economy,301.87,196,59,2025-03-24,07:07:10,2025-03-24,11:53:15
GA448,Dubai,DXB,Jakarta,CGK,9826,AirAsia,Airbus A380,First_Class,907.09,113,61,2025-03-16,21:41:04,2025-03-17,00:24:50
EM192,Madrid,MAD,Dubai,DXB,16388,Singapore Airlines,Airbus A380,Business,688.73,178,13,2025-03-24,09:50:43,2025-03-24,14:23:51
GA439,Dubai,DXB,Tokyo,HND,9796,AirAsia,Boeing 737,Premium_Economy,419.85,187,177,2025-03-18,08:14:43,2025-03-18,10:57:59
GA299,Dubai,DXB,Tokyo,HND,9318,Qatar Airways,Airbus A320,First_Class,915.61,107,25,2025-03-18,16:47:27,2025-03-18,19:22:45
EM522,Dubai,DXB,Madrid,MAD,11933,AirAsia,Boeing 777,Economy,131.58,100,16,2025-03-26,16:21:37,2025-03-26,19:40:30
EM828,Dubai,DXB,Tokyo,HND,10603,Emirates,Boeing 737,Economy,253.7,143,64,2025-03-19,06:20:05,2025-03-19,09:16:48
GA393,Jakarta,CGK,New York,JFK,13226,Garuda Indonesia,Airbus A320,Business,806.35,164,42,2025-03-25,23:47:11,2025-03-26,03:27:37
SI740,New York,JFK,London,LHR,7897,Emirates,Boeing 777,Economy,295.53,126,43,2025-03-26,10:24:32,2025-03-26,12:36:09
QA871,London,LHR,Sydney,SYD,9036,AirAsia,Boeing 737,First_Class,910.93,102,47,2025-03-26,03:44:55,2025-03-26,06:15:31
QA349,Tokyo,HND,New York,JFK,7356,Singapore Airlines,Boeing 737,Economy,129.64,136,42,2025-03-28,14:01:45,2025-03-28,16:04:21
AI114,Jakarta,CGK,Dubai,DXB,11396,Qatar Airways,Boeing 777,Business,858.88,164,86,2025-03-27,05:30:09,2025-03-27,08:40:05
